0.75,0,0.75,0,0.25,0.75,9.7322
0,0.25,0.75,0,0.25,0.75,10.586
0.25,0.25,0.75,0,0.25,0.75,10.159
0.75,0.25,0.75,0,0.25,0.75,9.3055
0,0.75,0.75,0,0.25,0.75,9.7322
0.25,0.75,0.75,0,0.25,0.75,9.3055
0.75,0.75,0.75,0,0.25,0.75,8.4519
0,0,0,0.25,0.25,0.75,11.866
0.25,0,0,0.25,0.25,0.75,11.439
0.75,0,0,0.25,0.25,0.75,10.586
0,0.25,0,0.25,0.25,0.75,11.439
0.25,0.25,0,0.25,0.25,0.75,11.013
0.75,0.25,0,0.25,0.25,0.75,10.159
0,0.75,0,0.25,0.25,0.75,10.586
0.25,0.75,0,0.25,0.25,0.75,10.159
0.75,0.75,0,0.25,0.25,0.75,9.3055
0,0,0.25,0.25,0.25,0.75,11.439
0.25,0,0.25,0.25,0.25,0.75,11.013
0.75,0,0.25,0.25,0.25,0.75,10.159
0,0.25,0.25,0.25,0.25,0.75,11.013
0.25,0.25,0.25,0.25,0.25,0.75,10.586
0.75,0.25,0.25,0.25,0.25,0.75,9.7322
0,0.75,0.25,0.25,0.25,0.75,10.159
0.25,0.75,0.25,0.25,0.25,0.75,9.7322
0.75,0.75,0.25,0.25,0.25,0.75,8.8787
0,0,0.75,0.25,0.25,0.75,10.586
0.25,0,0.75,0.25,0.25,0.75,10.159
0.75,0,0.75,0.25,0.25,0.75,9.3055
0,0.25,0.75,0.25,0.25,0.75,10.159
0.25,0.25,0.75,0.25,0.25,0.75,9.7322
0.75,0.25,0.75,0.25,0.25,0.75,8.8787
0,0.75,0.75,0.25,0.25,0.75,9.3055
0.25,0.75,0.75,0.25,0.25,0.75,8.8787
0.75,0.75,0.75,0.25,0.25,0.75,8.0251
0,0,0,0.75,0.25,0.75,11.013
0.25,0,0,0.75,0.25,0.75,10.586
0.75,0,0,0.75,0.25,0.75,9.7322
0,0.25,0,0.75,0.25,0.75,10.586
0.25,0.25,0,0.75,0.25,0.75,10.159
0.75,0.25,0,0.75,0.25,0.75,9.3055
0,0.75,0,0.75,0.25,0.75,9.7322
0.25,0.75,0,0.75,0.25,0.75,9.3055
0.75,0.75,0,0.75,0.25,0.75,8.4519
0,0,0.25,0.75,0.25,0.75,10.586
0.25,0,0.25,0.75,0.25,0.75,10.159
0.75,0,0.25,0.75,0.25,0.75,9.3055
0,0.25,0.25,0.75,0.25,0.75,10.159
0.25,0.25,0.25,0.75,0.25,0.75,9.7322
0.75,0.25,0.25,0.75,0.25,0.75,8.8787
0,0.75,0.25,0.75,0.25,0.75,9.3055
0.25,0.75,0.25,0.75,0.25,0.75,8.8787
0.75,0.75,0.25,0.75,0.25,0.75,8.0251
0,0,0.75,0.75,0.25,0.75,9.7322
0.25,0,0.75,0.75,0.25,0.75,9.3055
0.75,0,0.75,0.75,0.25,0.75,8.4519
0,0.25,0.75,0.75,0.25,0.75,9.3055
0.25,0.25,0.75,0.75,0.25,0.75,8.8787
0.75,0.25,0.75,0.75,0.25,0.75,8.0251
0,0.75,0.75,0.75,0.25,0.75,8.4519
0.25,0.75,0.75,0.75,0.25,0.75,8.0251
0.75,0.75,0.75,0.75,0.25,0.75,7.1716
0,0,0,0,0.75,0.75,11.439
0.25,0,0,0,0.75,0.75,11.013
0.75,0,0,0,0.75,0.75,10.159
0,0.25,0,0,0.75,0.75,11.013
0.25,0.25,0,0,0.75,0.75,10.586
0.75,0.25,0,0,0.75,0.75,9.7322
0,0.75,0,0,0.75,0.75,10.159
0.25,0.75,0,0,0.75,0.75,9.7322
0.75,0.75,0,0,0.75,0.75,8.8787
0,0,0.25,0,0.75,0.75,11.013
0.25,0,0.25,0,0.75,0.75,10.586
0.75,0,0.25,0,0.75,0.75,9.7322
0,0.25,0.25,0,0.75,0.75,10.586
0.25,0.25,0.25,0,0.75,0.75,10.159
0.75,0.25,0.25,0,0.75,0.75,9.3055
0,0.75,0.25,0,0.75,0.75,9.7322
0.25,0.75,0.25,0,0.75,0.75,9.3055
0.75,0.75,0.25,0,0.75,0.75,8.4519
0,0,0.75,0,0.75,0.75,10.159
0.25,0,0.75,0,0.75,0.75,9.7322
0.75,0,0.75,0,0.75,0.75,8.8787
0,0.25,0.75,0,0.75,0.75,9.7322
0.25,0.25,0.75,0,0.75,0.75,9.3055
0.75,0.25,0.75,0,0.75,0.75,8.4519
0,0.75,0.75,0,0.75,0.75,8.8787
0.25,0.75,0.75,0,0.75,0.75,8.4519
0.75,0.75,0.75,0,0.75,0.75,7.5983
0,0,0,0.25,0.75,0.75,11.013
0.25,0,0,0.25,0.75,0.75,10.586
0.75,0,0,0.25,0.75,0.75,9.7322
0,0.25,0,0.25,0.75,0.75,10.586
0.25,0.25,0,0.25,0.75,0.75,10.159
0.75,0.25,0,0.25,0.75,0.75,9.3055
0,0.75,0,0.25,0.75,0.75,9.7322
0.25,0.75,0,0.25,0.75,0.75,9.3055
0.75,0.75,0,0.25,0.75,0.75,8.4519
0,0,0.25,0.25,0.75,0.75,10.586
0.25,0,0.25,0.25,0.75,0.75,10.159
0.75,0,0.25,0.25,0.75,0.75,9.3055
0,0.25,0.25,0.25,0.75,0.75,10.159
0.25,0.25,0.25,0.25,0.75,0.75,9.7322
0.75,0.25,0.25,0.25,0.75,0.75,8.8787
0,0.75,0.25,0.25,0.75,0.75,9.3055
0.25,0.75,0.25,0.25,0.75,0.75,8.8787
0.75,0.75,0.25,0.25,0.75,0.75,8.0251
0,0,0.75,0.25,0.75,0.75,9.7322
0.25,0,0.75,0.25,0.75,0.75,9.3055
0.75,0,0.75,0.25,0.75,0.75,8.4519
0,0.25,0.75,0.25,0.75,0.75,9.3055
0.25,0.25,0.75,0.25,0.75,0.75,8.8787
0.75,0.25,0.75,0.25,0.75,0.75,8.0251
0,0.75,0.75,0.25,0.75,0.75,8.4519
0.25,0.75,0.75,0.25,0.75,0.75,8.0251
0.75,0.75,0.75,0.25,0.75,0.75,7.1716
0,0,0,0.75,0.75,0.75,10.159
0.25,0,0,0.75,0.75,0.75,9.7322
0.75,0,0,0.75,0.75,0.75,8.8787
0,0.25,0,0.75,0.75,0.75,9.7322
0.25,0.25,0,0.75,0.75,0.75,9.3055
0.75,0.25,0,0.75,0.75,0.75,8.4519
0,0.75,0,0.75,0.75,0.75,8.8787
0.25,0.75,0,0.75,0.75,0.75,8.4519
0.75,0.75,0,0.75,0.75,0.75,7.5983
0,0,0.25,0.75,0.75,0.75,9.7322
0.25,0,0.25,0.75,0.75,0.75,9.3055
0.75,0,0.25,0.75,0.75,0.75,8.4519
0,0.25,0.25,0.75,0.75,0.75,9.3055
0.25,0.25,0.25,0.75,0.75,0.75,8.8787
0.75,0.25,0.25,0.75,0.75,0.75,8.0251
0,0.75,0.25,0.75,0.75,0.75,8.4519
0.25,0.75,0.25,0.75,0.75,0.75,8.0251
0.75,0.75,0.25,0.75,0.75,0.75,7.1716
0,0,0.75,0.75,0.75,0.75,8.8787
0.25,0,0.75,0.75,0.75,0.75,8.4519
0.75,0,0.75,0.75,0.75,0.75,7.5983
0,0.25,0.75,0.75,0.75,0.75,8.4519
0.25,0.25,0.75,0.75,0.75,0.75,8.0251
0.75,0.25,0.75,0.75,0.75,0.75,7.1716
0,0.75,0.75,0.75,0.75,0.75,7.5983
0.25,0.75,0.75,0.75,0.75,0.75,7.1716
0.75,0.75,0.75,0.75,0.75,0.75,6.318
